seed,path_delay_us
13,10.2438
13,9.677111111111111
13,9.892533333333333
13,8.942875
13,11.052399999999999
13,10.510666666666667
13,10.8245
13,3.7858095238095233
13,9.637363636363636
13,11.691142857142857
13,9.63275
13,8.2914
13,10.185166666666666
13,10.89225
13,1.4692999999999996
13,10.926857142857143
13,9.59075
13,10.5262
13,9.402380952380952
13,11.331333333333333
13,11.388
13,10.7852
13,9.0219
13,10.286750000000001
13,11.7904
13,10.209999999999999
13,8.681
13,11.8157
13,2.1268
13,11.155999999999999
13,10.5867
13,10.83723076923077
13,9.852125
13,9.254999999999999
13,7.2179375
13,10.640999999999998
13,7.8495
13,3.2723999999999998
13,10.016166666666667
13,2.502619047619047
13,10.4093
13,11.621777777777778
13,9.23425
13,7.610666666666666
13,10.157499999999999
13,9.216833333333334
13,3.4349230769230763
13,9.969
13,10.55475
13,3.13047619047619
13,10.0175
13,10.965916666666665
13,11.8416
13,8.360111111111111
13,10.273583333333333
13,9.372083333333332
13,2.9209642857142852
13,11.123625
13,11.728
13,7.420249999999999
13,11.459333333333333
13,7.796461538461538
13,1.4800769230769228
13,2.888666666666666
13,1.7270416666666664
13,10.245
13,11.578666666666667
13,8.794083333333333
13,9.412529411764705
13,10.6814
13,9.862499999999999
13,8.3881
13,9.494272727272726
13,8.729882352941177
13,8.277545454545454
13,9.303374999999999
13,10.7999
13,2.480377358490566
13,10.866111111111111
13,10.128666666666666
13,1.7120454545454542
13,12.097428571428571
13,9.065999999999999
13,9.028538461538462
13,2.544153846153846
13,9.092625
13,9.781571428571429
13,11.202111111111112
13,1.4365263157894732
13,10.42811111111111
13,9.227333333333334
13,10.268833333333333
13,9.14811111111111
13,10.348571428571429
13,12.031833333333333
13,10.326333333333334
13,3.009451612903226
13,1.6879999999999997
13,9.906230769230769
13,10.926428571428572
13,8.685571428571428
13,1.861857142857143
13,9.689947368421052
13,11.465083333333332
13,8.749652173913043
13,10.556222222222221
13,9.485090909090909
13,9.601052631578947
13,10.539428571428571
13,9.4922
13,2.054222222222222
13,10.192666666666666
13,5.5374
13,10.02611111111111
13,11.199
13,1.3659999999999997
13,1.8241999999999998
13,10.047545454545455
13,9.3532
13,10.74525
13,11.104636363636363
13,9.576272727272729
13,3.377
13,1.5778064516129031
13,8.798071428571427
13,9.276333333333334
13,10.931833333333334
13,8.861166666666666
13,9.971333333333332
13,11.253428571428572
13,8.7896
13,11.256125
13,8.775357142857143
13,7.817666666666667
13,10.36325
13,9.773399999999999
13,1.5607142857142855
13,10.134
13,1.4075172413793104
13,10.64188888888889
13,1.7041499999999998
13,10.483714285714287
13,11.03811111111111
13,11.318375
13,11.208
13,10.58
13,10.734714285714286
13,10.0454
13,10.03425
13,9.820818181818181
13,11.0358
13,9.047777777777778
13,10.5654
13,10.6745
13,11.372
13,1.8993243243243239
13,11.3968
13,1.0857272727272724
13,9.494
13,8.957181818181818
13,9.9575
13,11.560555555555554
13,9.417142857142856
13,0.956428571428571
13,3.771235294117647
13,3.32585294117647
13,10.079444444444444
13,9.512571428571428
13,3.1013684210526313
13,11.52175
13,10.1069
13,10.479
13,10.341
13,11.7416
13,9.581199999999999
13,9.628
13,11.688222222222223
13,8.616999999999999
13,11.539166666666667
13,10.2244
13,11.9886
13,10.296857142857142
13,1.0620333333333332
13,11.131499999999999
13,8.8332
13,8.677666666666667
13,2.369285714285714
13,1.6061428571428569
13,8.599499999999999
13,11.153142857142857
13,7.563166666666667
13,10.674666666666667
13,10.055
13,3.8946666666666667
13,3.4799999999999995
13,10.447833333333334
13,8.934
13,9.5465
13,9.5255
13,7.999999999999999
13,9.41
13,8.5644
13,10.592166666666666
13,1.7780666666666665
13,9.2605
13,7.922499999999999
13,2.4318999999999997
13,4.619249999999999
13,5.606333333333333
13,1.6727500000000002
14,11.930833333333332
14,10.712642857142857
14,9.690461538461538
14,3.4382499999999996
14,11.528692307692307
14,3.2179047619047614
14,3.29614
14,8.539928571428572
14,10.855214285714286
14,8.005545454545453
14,3.3596071428571426
14,2.0316551724137932
14,1.1036999999999997
14,10.540944444444444
14,0.9941199999999998
14,11.225357142857142
14,3.1207346938775506
14,2.13945
14,9.408823529411764
14,9.6771
14,8.886000000000001
14,2.517074074074074
14,3.0217499999999995
14,10.597124999999998
14,2.2975151515151513
14,10.299307692307693
14,10.073599999999999
14,8.911392857142857
14,9.1758
14,2.7155641025641026
14,1.8095555555555554
14,2.2309642857142857
14,2.5711111111111107
